DepMap_ID,disease,lineage_lung_adenocarcinoma,lineage_lung_squamous_cell_carcinoma,lineage_colorectal,lineage_skin,lineage_pancreas,lineage_ovary,lineage_breast,exp_AKT1,exp_AKT2,exp_AREG,exp_BRAF,exp_CBL,exp_CBLB,exp_CDH1,exp_CDH2,exp_COL1A1,exp_DEPTOR,exp_DUSP4,exp_DUSP6,exp_EGF,exp_EGFR,exp_EIF4EBP1,exp_ELK1,exp_EPS15,exp_ERBB2,exp_ERBB3,exp_ERBB4,exp_EREG,exp_ETS1,exp_FN1,exp_FOS,exp_FOXO3,exp_GAB1,exp_GRB2,exp_GSK3B,exp_HRAS,exp_IFNGR1,exp_IFNGR2,exp_IL6ST,exp_IRS1,exp_IRS2,exp_ITGA5,exp_JAK1,exp_JAK2,exp_JAK3,exp_JUN,exp_KRAS,exp_LIMK1,exp_MAP2K1,exp_MAP2K2,exp_MAP3K1,exp_MAPK1,exp_MAPK14,exp_MAPK3,exp_MAPK8,exp_MEF2A,exp_MMP2,exp_MMP9,exp_MTOR,exp_NRAS,exp_PDPK1,exp_PIK3CA,exp_PIK3CB,exp_PIK3CD,exp_PIK3R1,exp_PIK3R3,exp_PTEN,exp_RAF1,exp_RHBDF1,exp_RPS6KB1,exp_RPTOR,exp_SHC1,exp_SMAD2,exp_SMAD3,exp_SMAD4,exp_SNAI1,exp_SNAI2,exp_SOCS1,exp_SOCS3,exp_SOS1,exp_SOS2,exp_SPRY1,exp_SPRY2,exp_SPRY4,exp_STAT1,exp_STAT3,exp_STAT5A,exp_STAT5B,exp_TGFB1,exp_TGFBR1,exp_TGFBR2,exp_TSC1,exp_TSC2,exp_TWIST1,exp_VIM,exp_ZEB1,exp_ZEB2,exp_SRC,prot_ARAF,prot_BRAF,prot_CDH1,prot_CDH2,prot_ERBB2,prot_ERBB3,prot_FN1,prot_GSK3B,prot_IRS1,prot_ITGA2,prot_JAK2,prot_MAPK1,prot_MAPK9,prot_MTOR,prot_NRAS,prot_PIK3CA,prot_PIK3R1,prot_PRKCA,prot_PTEN,prot_RPTOR,prot_SHC1,prot_SMAD3,prot_SMAD4,prot_SNAI1,prot_SOCS3,prot_STAT1,prot_STAT3,prot_STAT5A,prot_SYK,drug_Gefitinib,drug_Erlotinib,drug_Afatinib,drug_Trametinib,drug_Vemurafenib,drug_Dabrafenib,drug_Alpelisib,drug_Everolimus,drug_Buparlisib,drug_Ruxolitinib,drug_Napabucasin,drug_Baricitinib,drug_Kx2391,drug_Neratinib,drug_Repsox,prot_MYC,mut_BRAF,mut_KRAS,mut_EGFR,mut_PIK3CA,mut_PTEN,mut_NRAS,mut_ERBB2,mut_MAP2K1,mut_SMAD4,mut_TGFBR2,mut_JAK1,mut_JAK2,mut_STAT3,mut_TSC1,mut_TSC2
ACH-000945,Lung Adenocarcinoma,1,0,0,0,0,0,0,2.880251665,2.924069164,3.235726767,2.320556689,2.670828466,2.071262615,0.476846637,0.351812753,1.295585205,0.893548445,1.988698989,3.197209191,0.015938747,2.55803612,2.959615822,2.633065729,2.434570369,2.422272438,0.770298975,0.010578121,3.33764556,2.983837557,2.41155376,3.183519365,2.239643908,1.845955323,2.811419823,2.539048758,2.468148709,2.66518131,2.931669672,2.992646934,2.422844804,1.478311322,2.746534698,2.808611222,1.8376735,2.05676277,2.885524394,2.780195524,2.597737987,2.917142702,2.865336576,1.168326451,2.969085045,2.603124657,2.54964411,2.588243009,2.513645771,0,2.516310288,2.604782129,2.760538958,2.262688391,2.073752082,2.504018952,2.111841659,1.712277293,1.709129434,2.670452251,2.838315801,2.379295227,2.465105366,2.453745007,3.1451895,2.789911211,3.019497059,2.622978654,1.154039595,2.395631068,1.025545852,2.249369054,2.430071653,2.341075994,1.540230381,3.068220182,2.934765784,2.880570555,2.752165347,2.10320084,2.230203959,2.824140786,2.629095851,2.982035189,2.417877157,2.619377773,0.035257232,3.494291836,2.490683023,2.669559886,4.081561196,0.540934,0.10781,-0.709759,-0.510521,-0.778256,-0.488536,1.530855,-0.239365,0.712651,1.870924,0.083156,-0.064396,0.015885,0.615357,-0.05237,-0.04582,-0.045903,-0.000752,-0.881173,-0.030549,-0.00237,0.258457,0.043219,-0.024559,-0.182782,0.613463,-0.311109,0.129538,-2.630317,1,0.949467207,0.895213453,0.920238659,1,0.911102031,0.983088426,1,,0.934282178,0.806679391,0.936123331,,0.905632172,1,0.535286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000947,Ovary,0,0,0,0,0,1,0,3.043488081,2.955669276,0.49172728,2.141105899,2.334970945,1.97487912,1.194104552,0.779838876,1.760435954,1.454666472,0.295399504,0.751350327,0.283149477,0.448906126,2.975029238,2.573177399,2.356329441,2.735065975,1.943597213,0.100218258,0.515861096,0.955185204,1.727943065,3.191429237,2.108311492,1.740018368,2.946801855,2.673242568,2.81356829,2.462050609,2.700018133,2.154466305,1.927173098,0.103639669,2.728148599,2.563946226,1.20182537,1.355413013,2.536584196,2.424532981,2.344089021,2.779547383,2.89634595,1.321006822,2.96998946,2.599894749,2.792467698,2.805826335,2.230947955,0.741758278,0.054779384,2.642386157,2.790899725,2.421905409,1.894172625,2.330353316,1.629947023,1.652163954,2.42071807,2.20742713,3.035833745,2.405619114,2.646495478,2.388790541,3.23766257,2.70997225,3.382576507,2.693803429,1.519334349,0.164918772,0.279147876,0.88149844,2.296200263,2.05746259,2.73071934,2.781862377,2.781454825,2.561048477,2.8071732,0.0857582,2.357763193,2.576645935,2.422302688,1.631237515,2.38916963,2.538447693,1.445888431,2.170455717,2.017602246,1.071734727,4.779811265,-0.04451,0.249907,-0.39188,-0.481385,-0.558615,-0.378932,-0.613049,0.212598,-0.223809,-0.766501,0.035653,-0.052898,-0.376087,0.295028,-0.061015,-0.102493,-0.556498,-0.693816,-2.916841,0.277409,-0.091023,0.802645,0.095355,-0.0035,0.129495,-0.946688,-0.153444,0.052476,-2.439503,0.726321435,1,0.949177682,0.734751823,1,1,0.943085065,,,0.993190264,0.554041922,0.849438032,,0.880833895,0.913054985,-0.050916,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
ACH-000950,Colorectal,0,0,1,0,0,0,0,2.896252584,2.814608456,2.693661882,2.155383148,2.029103016,1.634828874,2.863907276,0.363077663,1.44244529,1.1748876,2.399958722,2.640189913,0.669661536,2.356698406,2.833438564,2.221016123,2.419081269,2.69234877,2.992949327,0.003464668,2.669780874,1.388883951,1.99223438,3.11574141,1.906567758,2.224328796,2.655552837,2.48043681,2.703647694,2.841081939,2.470717165,2.419025857,2.390224436,1.828692825,1.15236907,2.503416969,1.817691542,0.495455357,2.598851983,2.558402059,2.443670644,2.789281335,2.800820189,1.979105075,2.743171046,2.501304581,2.516687963,2.541493593,2.449788724,0.296058452,0.079965408,2.296939992,2.53618532,2.456463159,2.000533629,2.387682224,1.240891811,2.095395281,1.692342489,2.688830072,2.796460955,2.678591646,2.489779831,2.125113164,2.593782434,2.801068129,2.56647906,2.645776105,1.726601535,0.270504255,0.544419559,1.586814721,2.42756214,1.987182076,2.370389284,2.543966617,2.095216928,2.629574968,2.443554308,2.083214231,2.274077799,2.411950974,2.274089844,2.311605536,2.326446713,2.574410385,0.241665328,2.62032776,1.233150005,0.241870078,4.324472207,-0.621624,-0.313116,3.43622,-0.59219,1.089258,1.160921,-1.342608,-0.295202,0.643798,1.753965,0.005843,-0.016587,0.172357,-0.516744,0.059319,-0.159889,-0.059281,-0.608632,-0.040096,0.203566,0.67971,0.571701,0.291354,-0.292861,0.480736,1.202171,-0.2631,-0.361052,2.700385,0.715984852,0.686540688,0.661729507,0.617911794,1,0.825339021,1,1,0.825552384,1,0.520507311,1,0.577576237,0.734004839,1,0.989635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000955,Colorectal,0,0,1,0,0,0,0,2.866299156,2.872439904,2.408185303,2.16874527,2.024750183,2.270830738,3.071421065,0.09460767,1.223056791,1.327468841,2.519579997,2.772867575,0.013406095,1.678341715,2.938423909,2.368067651,2.346984855,2.854600713,2.920618323,0.023035969,0.402750763,0.761781586,1.466510345,3.21347584,2.2608572,1.790429996,2.649886787,2.559269132,2.553145726,2.906305244,2.511851569,2.296248128,2.228283303,1.764603356,1.245058393,2.724975039,1.568575333,0.387120481,2.835027385,2.409853464,2.332779872,2.517734339,2.805124586,2.217902335,2.83528075,2.507788316,2.460354772,2.608044614,2.279715036,2.158624763,0.015691543,2.612375073,2.607992732,2.379379938,2.040075354,2.380394685,0.664054635,2.407896159,2.561901623,2.723513754,2.878023612,2.363239887,2.601105522,2.058302643,2.843335399,3.038441093,2.120897832,2.631206317,1.296274549,0.025703623,0.285883625,0.202019584,2.385832612,2.255082705,2.35015971,2.417139725,1.632856095,3.094601794,2.709194031,2.029983331,2.457597758,0.736616164,1.874478575,2.461947802,2.386964469,2.765642202,0.033506406,1.344116477,0.157472714,0.06985126,5.041001987,-0.053525,-0.076857,2.950665,-0.315855,0.753488,1.040272,-1.246251,-0.016781,0.065436,0.53192,0.108868,0.313625,-0.041441,0.355915,-0.070825,0.183537,0.283098,-0.103181,0.859139,0.038002,0.187091,-0.108144,0.04853,0.053191,-0.385925,0.749729,0.395009,0.118726,3.254564,,0.787243083,0.754624502,1,0.923338483,0.900332796,0.879246814,0.862477636,,0.951918212,0.844330683,0.810131741,0.582352486,0.838311917,0.874913154,0.422066,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
ACH-000957,Colorectal,0,0,1,0,0,0,0,2.949981129,2.903899863,2.923439987,1.933468155,1.987629046,2.110795592,3.064925009,0.210175508,0.793740651,2.046132593,2.428813927,2.675085621,2.194800178,2.313250535,2.977170648,2.434989582,2.432207642,2.858555706,3.002457864,0.010037313,2.89007101,0.17370503,1.216680566,2.551682188,2.124608054,0.657623104,2.759434378,2.512971275,2.693868007,2.75172425,2.57659568,2.145893727,2.14947711,2.162149193,1.093176132,2.737882597,1.774907351,0.633163078,2.409145845,2.488182309,2.45886719,2.656462162,2.820835011,2.007416548,2.774851178,2.502599865,2.727753315,2.618564712,2.221185343,0.627594517,0,2.479331233,2.669672788,2.508673197,1.933618624,2.433810321,0.014075794,2.414597018,2.144874252,2.758978678,2.807103915,2.428634356,2.57287538,1.955737991,2.741207227,2.808447076,2.301759111,2.598394731,0.877264912,0.174437576,0.104784963,0.296980045,2.268591106,2.107872289,2.236825004,2.703503669,1.96736035,2.582949792,2.493699647,2.153463974,2.342938399,1.524040108,2.289060998,2.310944121,2.402745463,2.7176675,0,1.222593419,0.267795407,0.022334796,5.730737762,-0.346907,-0.085702,1.587603,-0.32561,0.924481,1.300142,-1.027726,-0.190657,-0.289082,1.18283,0.339051,0.265575,0.339713,0.317317,0.056679,0.060075,0.478076,0.095908,0.296634,-0.159752,0.147233,-0.217582,0.113504,-0.012213,-1.449717,0.465242,-0.329551,-0.023038,2.174743,0.85443879,0.950118829,0.690452404,0.595427989,1,0.972431297,0.821878431,0.918265868,0.799688919,0.950554032,0.736461772,0.982568251,0.615253064,0.733536584,0.756912493,0.225105,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
ACH-000958,Colorectal,0,0,1,0,0,0,0,2.927777173,2.837104527,3.248501747,2.47390965,2.190965253,2.052839706,3.061920137,0.865303826,2.060043619,2.298559859,2.527297769,2.89144453,0.319713894,2.938886094,3.210991994,2.51818692,2.638761581,2.737168745,2.719237116,0.097646591,2.986873425,1.960656649,2.576348738,2.929171972,2.071450327,1.288103174,2.685569449,2.542015144,2.62446093,2.726758929,2.692859071,2.458234825,2.717844945,1.935831228,2.331711516,2.598354441,1.853869504,0.605611603,2.509328038,2.503864973,2.607462382,2.750584065,2.888563111,1.765548474,2.84378558,2.517878419,2.641391836,2.815522022,2.525904066,1.79754453,0.044218028,2.27890879,2.560206959,2.616837617,2.125951893,2.509551168,0.768971728,2.171966874,1.107612728,2.874055713,2.799830247,2.647325278,2.628281547,2.321938502,2.813429178,2.8914894,2.471257791,2.751612841,1.887194511,0.491651318,0.117807633,1.813567517,2.186557701,2.222160249,2.135214663,2.414802451,2.326546753,2.684867729,2.270121427,1.002103721,2.528363458,2.691665607,2.227982865,2.442922495,2.355821996,2.863046529,0.707610744,2.455959394,1.136614691,0.52454219,5.711627056,0.139402,0.278327,1.593126,-0.570767,1.012326,0.719457,-0.313975,-0.199174,0.992802,0.012949,0.172846,-0.159896,0.030076,-0.3566,-0.043795,-0.001915,-0.314914,-0.527515,0.292421,-0.081123,0.037811,0.084949,-0.03646,1.809455,-0.155768,1.302429,-0.61097,0.032347,1.681843,0.765615376,0.71672984,0.781198378,0.734548129,1,0.868315584,1,0.516196427,0.769205758,1,,0.858256496,0.608132267,,0.775106833,0.75602,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
ACH-000959,Colorectal,0,0,1,0,0,0,0,2.992781382,2.903506652,2.403897731,2.083912971,2.048095122,2.258303064,3.057970357,0.632749843,2.158400934,1.736029873,1.876582888,2.677421415,1.284256244,2.348600181,2.997195568,2.385183074,2.361338985,2.904207131,3.009228819,0.008973198,2.602985493,0.603362174,2.085190456,3.333885475,2.151266719,2.127054079,2.877411512,2.681090408,2.633994779,2.753797863,2.607317382,2.372252113,1.870732685,1.320269147,1.501333245,2.771559491,1.673575747,0.407044436,2.945223941,2.535252883,2.405637078,2.73888074,2.775543234,1.823304298,2.883122242,2.709929948,2.842168801,2.726132763,2.232948968,1.239792028,0.019603609,2.513227879,2.418348645,2.539391477,1.914277159,2.535956038,2.029880543,2.617226751,2.448766356,2.769793932,2.893303564,2.470348139,2.610941435,2.299648335,2.707806759,2.844456488,2.210186232,2.73748544,1.661225733,0.310758346,0.647006731,1.405765469,2.463004031,1.938646705,2.39491284,2.787557776,1.877739187,2.679795001,2.785409914,2.239837451,2.475229146,2.225416614,2.51223927,2.400908667,2.445655536,2.716872804,0.036679599,1.918109283,0.222541733,0.199467252,5.50897368,0.20255,0.006264,2.841628,-0.517911,0.94035,0.973191,-0.473125,0.424919,-0.110794,0.099858,0.302637,0.114452,-0.013605,0.280409,-0.08588,-0.087654,0.789888,-0.328519,-1.864353,0.246718,0.415193,-0.351884,0.106799,-0.057289,-1.335813,1.378823,-0.266455,-0.155425,3.286465,0.871796625,0.778474663,0.672165259,0.829538166,1,0.903498639,0.993102747,0.839478401,,0.901127911,0.734324898,0.909300946,0.547851768,0.762555704,0.79797183,0.880204,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
ACH-000962,Ovary,0,0,0,0,0,1,0,2.919429855,3.034147383,3.063335389,2.06436884,2.219783218,1.893000865,1.358510225,2.704128831,1.782534842,1.898670982,0.452712241,1.360819027,0.375362654,2.686262591,2.980939194,2.4704352,2.41352499,2.39548673,1.921759474,0.252336118,0.151312972,2.78383201,2.417984552,3.121204446,2.041719919,1.475585664,2.749045673,2.466709273,2.543924008,2.552113636,2.747271935,2.485454948,1.781624294,2.485992343,2.283354122,2.624796224,1.660328411,1.604230238,2.526660987,2.40111532,2.835600499,2.595563296,2.746468971,2.085132956,2.724127557,2.459078241,2.657017785,2.556049212,2.070263828,0.214045889,0.031952407,2.560268502,2.648960951,2.37943857,2.081380676,2.473748684,1.803900664,1.936601496,1.698830852,2.585938605,2.79918905,2.261886529,2.616917806,1.936672699,2.838513821,2.781545048,3.030978202,2.456289135,1.437710731,1.024572587,0.562376769,2.324261186,2.182251368,2.162888238,1.876071186,2.135551856,1.073268915,2.979628434,2.66332527,1.300964947,2.282867703,2.621731409,2.241368525,2.330071853,2.175291965,2.756449895,1.883038778,3.260408825,1.775792685,1.177668052,4.589182218,0.050004,0.139912,-0.264585,0.318157,-0.093746,-0.036337,0.647134,-0.165649,-0.10533,-0.280375,0.366971,0.087117,0.459477,0.530965,-0.061192,0.047442,0.043863,1.403116,0.38939,0.222221,-0.013837,0.419697,-0.069012,-0.118675,-0.047925,-0.242469,0.073378,-0.080248,-0.934558,0.867813936,0.89197233,0.750859847,0.783142972,1,0.886854295,0.872031884,0.728067385,0.778410453,1,0.708212155,0.860882783,0.538312478,0.798483454,0.736689982,-0.36351,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ACH-000966,Ovary,0,0,0,0,0,1,0,2.869570512,2.786701354,1.986581042,2.034515836,2.024467919,2.220310132,1.954986823,1.107269941,2.560656394,0.849240196,2.080597371,2.803369701,0.208626305,2.436314189,2.849129864,2.220532677,2.433232651,2.799305711,1.917233095,2.103432967,2.580318066,2.267127518,2.706425213,1.867629933,2.129743277,1.628341817,2.751262628,2.568648385,2.682007934,2.594052233,2.376813268,2.499306999,1.660521265,1.699310273,2.683332611,1.883317915,1.882542158,0.488831775,2.429815358,2.431954971,2.494046654,2.790258907,2.809944833,2.373314499,2.84515697,2.563222222,2.567183235,2.785625534,2.245933567,1.536700158,0,2.51175071,2.742255148,2.39611514,1.897463259,2.016256552,1.123038195,2.417882912,2.284899444,2.519672722,2.85676538,2.540007088,2.642563833,2.027213912,2.844283245,2.809259799,2.78707473,2.559077866,1.495083974,0.509995746,0.61031614,2.113190797,2.303636205,1.99968962,2.993812231,2.659260257,2.294794966,2.604982942,2.773724167,0.133820553,2.278837556,1.223109824,2.28176622,2.674720839,2.333656591,2.653741779,0.761065698,3.342617182,2.138045637,0.528725065,4.429046807,0.169858,-0.204955,-0.30003,-0.274338,0.9699,0.129596,0.31187,-0.234473,-0.546002,0.624191,0.393796,-0.263673,0.325071,-0.338545,-0.134442,-0.324322,0.137959,0.558086,-2.049267,-0.133146,0.527215,0.187472,-0.227263,-0.124154,0.582653,-1.01339,-0.078402,-0.102094,-1.829223,0.822488941,0.78235803,0.661456419,0.858131961,0.856648088,1,0.846666644,0.61828057,0.832668894,1,0.719744095,0.902550024,0.558103525,0.769214979,0.870580724,-0.20743,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
ACH-000967,Colorectal,0,0,1,0,0,0,0,3.050217173,2.910148546,2.783298701,2.310329897,2.192290463,2.187557987,2.985486587,0.434544005,2.379755431,1.781348291,2.795841637,2.748984695,0.535399791,2.615055833,2.930578835,2.510821727,2.600706274,3.081751214,3.068719087,0.730827152,0.877183074,1.002622032,2.351096998,2.086438204,2.413509426,2.210197151,2.830154069,2.771191791,2.715302149,3.08148276,2.673535746,2.74542335,1.34524115,2.148307103,2.398326063,2.04987644,1.749609209,1.266648383,2.054177351,2.616526299,2.497367839,2.797246245,2.832122865,2.115541144,2.948081984,2.635992995,2.865037191,2.693512994,2.627300235,0.838660745,0.111964208,2.607684234,2.403996068,2.572052519,2.314232482,2.573589747,0.498501862,2.112025493,2.537902968,2.784081145,3.043358218,2.930719934,2.725943591,2.222799285,2.780488168,2.795635666,2.75119869,2.836785109,1.467290555,0.271944766,0.667026489,0.945311435,2.527336276,2.451196362,2.709285707,2.561031954,2.42610547,2.930624771,2.768354049,1.996187779,2.580890613,1.102440738,2.042021543,2.422503024,2.603903498,2.810485344,2.156018718,1.80458798,0.441891247,0.325603035,4.9240191,0.555174,0.504054,3.500026,-0.103386,1.347189,1.104962,-0.850216,0.074881,-0.542888,0.683309,0.209068,0.118978,0.534359,0.369623,-0.335399,0.103459,0.140775,0.361458,1.57504,0.369846,-0.018471,-0.034275,-0.012955,0.072136,-1.448072,0.25121,-0.483808,-0.232415,1.401653,0.973319969,0.957824364,0.851406577,0.737478259,1,1,0.939702175,0.931014216,0.828031727,1,0.603414605,,0.60641996,0.886791425,0.992130694,-0.71833,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
ACH-000968,Skin,0,0,0,1,0,0,0,2.946252121,2.836289508,0.647541666,2.050186927,1.253648474,1.823748342,0.622474242,2.382745413,1.296941406,0.531807539,2.890804925,3.04109302,1.403265565,0.184084181,3.005406826,2.506949175,2.307170469,2.618725982,2.991939741,0.016463561,0.182351859,3.02209605,3.316002454,3.350761585,1.787376129,2.445291153,2.944727616,2.668831239,2.791452216,2.46186155,2.735161311,2.307469842,2.087164312,2.282941005,2.414067297,2.454641897,1.257327264,0.490885666,2.95185191,2.352273019,2.596281412,2.654139676,2.957923763,2.065742087,2.941106458,2.567448724,2.756630914,2.479992264,2.508797773,0.449707234,0,2.384933549,2.559346314,2.415843008,1.659526672,2.512254656,2.376863626,2.111574405,2.138311317,2.504644104,2.854530694,2.501591951,2.174889139,2.315471675,2.808425336,2.759008557,2.810020218,2.672789624,0.512600103,2.684524438,1.126482511,1.542948734,1.877145462,2.065991568,2.077310286,2.899886753,2.168125322,2.67593872,2.712325509,2.761728547,2.486835505,1.071259375,2.623830554,2.791796283,2.309487495,2.422918397,2.234755409,3.549539299,1.000821582,2.675272495,3.669933836,0.678435,0.545581,-0.837019,-0.016437,0.664528,0.836386,0.378172,0.491387,0.073753,-0.881612,0.345668,0.475865,-0.641026,-0.077469,-0.189821,0.043553,1.080627,-0.32579,1.0366,0.044829,-0.759278,0.19582,0.028839,-0.073207,-0.65873,3.531358,-0.557468,-0.256057,-1.258913,0.929897777,0.909283458,0.936363132,0.742984438,1,1,1,1,0.790613563,1,0.587648822,1,0.670287176,0.868096972,1,0.616084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000970,Colorectal,0,0,1,0,0,0,0,2.887284656,2.775438148,3.193517893,2.209081601,2.223671633,1.691128806,2.979766537,0.805647055,2.246993379,1.346616215,2.801042393,3.109748199,0.051023537,2.888990482,3.039664427,2.435571166,2.445215769,2.790560381,2.579463681,0.228210483,3.08259883,2.509429739,2.399810284,3.078628286,2.320339756,2.275157127,2.716832939,2.584709804,2.702565573,2.907899412,2.648997873,2.773684811,2.313386797,2.039891007,1.0591736,2.550874821,1.84070983,0.615496821,2.433033766,2.587874207,2.209439264,2.848909422,2.873718742,2.091871544,2.930553096,2.412971979,2.801125787,2.874449592,2.44744826,0.995387317,0,2.321797983,2.673476196,2.400454356,2.120567686,2.32652367,1.181312117,2.006166106,2.078752765,2.664168899,2.80520802,2.564922274,2.670837964,2.173960872,2.869708451,2.848730336,2.795883006,2.740867256,1.332870352,0.486575262,0.629859504,2.100415603,2.272471859,2.27674715,2.196027377,2.426784376,2.136833255,2.705354551,2.536534045,1.54657063,2.125039856,2.533400991,2.15698711,2.635608057,2.413867202,2.779277046,0.148703293,2.284771187,0.435628368,0.259164958,4.984789837,0.057204,-0.582056,2.786953,-0.581732,0.524062,-0.011923,0.217258,0.044019,0.438675,0.956996,0.695629,0.224078,-0.104252,-0.15263,-0.09175,-0.160905,-0.287282,-0.278456,-0.753225,0.12436,0.004727,0.516154,-0.052012,0.156439,0.127484,-0.22094,-0.143486,-0.069774,0.92312,0.962879994,1,0.818653376,0.530116725,0.797558178,0.736602734,0.739795107,1,0.811624986,0.994247504,0.789854625,1,0.782803134,1,1,0.83187,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ACH-000971,Colorectal,0,0,1,0,0,0,0,2.998777062,2.89232368,3.306271,2.157538075,2.448619029,1.635032846,2.559597902,0.349762845,2.002850576,0.871975202,2.718570678,2.922242756,0.459064367,2.541167298,2.929068087,2.52975195,2.444989504,2.527435841,2.350004815,0.013672399,3.331759755,2.028162667,2.058071902,2.270940196,2.375153518,1.206420792,2.917371412,2.549582681,2.845298572,2.607951819,2.683798077,2.393091266,2.381496766,1.50242512,2.591943586,2.647367608,1.693121949,0.873793727,1.996510856,2.573927085,2.581037965,2.81360317,2.87341276,1.794400742,2.873115587,2.562537454,2.692639762,2.780565286,2.366177565,0.191891705,0.114940096,2.643022437,2.805773036,2.556316937,2.053233597,2.588065101,1.589134348,1.859574773,1.060585715,2.526438647,2.873593005,1.863872705,2.808959958,2.436117311,2.968729742,2.896913685,2.739224574,2.762620974,2.159775445,0.571996611,0.789544973,2.033850766,2.298568246,1.815680464,1.359973931,1.833607958,2.627083444,2.779117305,2.509162698,0.12036242,1.598516744,2.444186564,2.399052751,2.429084009,2.371515876,2.610790351,0.84818076,2.016922841,1.432403998,0.293181059,4.814006875,2.079563,-0.385124,0.706998,0.661047,0.329405,-0.284561,3.032095,-0.475242,0.569024,0.021279,0.016481,-0.518178,1.030263,0.303382,-0.296971,0.044439,0.314399,0.142172,0.045243,0.371066,-0.447821,0.228929,-0.275984,0.096372,0.057513,-0.112364,-0.151331,-0.281128,-2.285512,0.958870903,0.964764886,0.797017411,0.690195784,1,0.961309261,0.939251394,0.83681069,0.811066015,,0.636628268,0.880918644,0.609865434,0.846428474,0.893531471,-0.43311,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
ACH-000982,Colorectal,0,0,1,0,0,0,0,3.002286945,2.911422469,1.090001183,2.268146881,2.149017554,1.946060528,3.045705238,0.217800122,1.488685853,2.168162303,1.771811895,2.625638749,0.186048982,2.502116615,2.877365967,2.464398885,2.375709941,2.949309055,3.101919137,0.043676577,0.085585247,0.30045261,1.597405097,2.987360331,2.319952574,2.110001549,2.766448147,2.813210153,2.656900249,2.825302518,2.473060811,2.298221415,1.829171091,2.187355827,0.384970195,2.626741626,1.782201423,0.479846583,2.872414697,2.587322238,2.485600493,2.689861896,2.908894656,1.967676644,2.926565727,2.639621615,2.697928343,2.758512555,2.326928672,0.331079626,0.046003925,2.480120237,2.71193782,2.520910758,2.143838193,2.48384766,0.391965139,2.152460939,2.508062292,2.955897225,2.835570282,2.181184214,2.629943657,2.095075795,2.660680501,2.898697929,2.379058349,2.814754116,1.949832304,0.167715229,0.244587306,0.755393286,2.449736911,2.191580474,2.545660815,2.283169601,2.630202362,2.698134718,2.5440443,2.375773658,2.609249114,0.884746038,2.436462214,2.056013979,2.400791097,2.748707175,0.034126406,1.442137876,0.185980793,0.102354613,5.372109351,0.652049,0.307319,2.267989,0.116409,0.946008,1.002974,-1.401483,-0.452282,-0.247736,-0.339341,-0.180589,-0.123183,0.58457,-0.467597,-0.149824,-0.0322,0.1108,-0.576572,0.916617,-0.201981,0.08075,-0.271664,-0.034137,0.400244,0.034998,1.255171,0.080738,-0.161234,2.48252,0.946192547,0.95949989,0.679948958,0.922498641,0.941828922,0.831215192,0.783111988,0.902711737,0.781632672,1,0.570511872,0.883710391,0.493394149,0.772964997,0.878021333,0.495314,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
